paper_id,Recency,Spec_P,n_ref,n_cite,Cite_per_paper,Auth_collab,CiteScore,Percentile,Percent_Cited,SNIP,SJR
54311,0.1666666666666666,1,2,0,1.2233333333333334,17.8,3.2,83.0,76.0,1.868,0.472
49935,0.0909090909090909,0,1,2,2.2857142857142856,17.0,2.09,88.0,72.0,1.478,0.674
3194,0.2,1,4,0,0.0,4.333333333333333,4.04,89.0,82.0,2.582,0.581
16584,0.0909090909090909,0,2,0,0.65,11.5,1.19,54.0,46.0,1.135,0.504
26365,0.0434782608695652,1,1,59,45.25,1.5,8.33,99.0,91.0,4.476,5.085
51155,0.04,1,0,1,1.0,0.0,5.11,94.0,85.0,2.16,1.378
21309,0.125,0,4,1,3.477272727272727,13.333333333333334,3.33,93.0,73.0,2.241,1.162
55297,0.1428571428571428,1,7,1,1.0,1.0,3.76,88.0,76.0,2.251,0.805
33823,0.0714285714285714,1,1,3,3.111111111111111,5.666666666666667,4.65,99.0,83.0,2.16,1.656
38594,0.1111111111111111,0,3,3,2.708888888888888,57.66666666666666,5.45,95.0,84.0,2.948,1.133
24629,0.0384615384615384,1,0,1,1.1666666666666663,2.0,3.2,83.0,76.0,1.868,0.472
4147,0.037037037037037,0,1,3,1.3333333333333333,2.0,1.03,43.0,47.0,0.884,0.412
58802,0.0909090909090909,0,5,3,3.0,0.0,5.11,94.0,85.0,2.16,1.378
13182,0.1428571428571428,0,1,0,0.0,2.0,1.68,74.0,54.0,0.85,0.264
28734,0.0714285714285714,0,0,2,2.2,2.5,0.95,80.0,44.0,0.744,0.332
63409,0.0666666666666666,1,0,1,1.0,2.0,0.66,32.0,41.0,1.192,0.316
17054,0.0625,1,0,2,1.5,10.666666666666666,5.45,95.0,84.0,2.948,1.133
65499,0.0714285714285714,1,1,0,1.8833333333333333,17.5,1.03,43.0,47.0,0.884,0.412
12672,0.125,0,12,1,1.0061728395061729,21.33333333333333,2.72,94.0,74.0,1.378,1.125
62759,0.037037037037037,0,0,4,4.0,2.0,5.45,95.0,84.0,2.948,1.133
35214,0.1111111111111111,0,8,1,2.25,3.0,1.43,70.0,44.0,0.705,0.465
34465,0.0333333333333333,0,1,0,1.3333333333333333,4.5,1.03,43.0,47.0,0.884,0.412
55348,0.1666666666666666,0,5,0,2.1333333333333333,30.666666666666668,3.33,93.0,73.0,2.241,1.162
60452,0.1666666666666666,0,5,0,1.6666666666666663,20.4,5.07,94.0,85.0,2.607,0.87
54159,0.125,0,10,2,2.4166666666666665,19.0,3.33,93.0,73.0,2.241,1.162
49100,0.1428571428571428,0,1,0,3.062162162162162,54.0,3.63,90.0,67.0,1.806,0.821
16818,0.125,1,6,8,6.444444444444444,5.0,2.87,80.0,69.0,1.72,0.717
36085,0.0454545454545454,1,0,2,2.0,0.0,3.2,83.0,76.0,1.868,0.472
48195,0.2,0,2,0,0.3333333333333333,7.2,4.65,99.0,83.0,2.16,1.656
12293,0.2,1,10,0,3.4666666666666663,15.5,3.33,93.0,73.0,2.241,1.162
25026,0.0769230769230769,0,4,2,2.15,11.5,3.33,93.0,73.0,2.241,1.162
17983,0.0625,0,8,1,4.421875,27.5,3.33,93.0,73.0,2.241,1.162
52774,0.0714285714285714,1,1,2,1.75,1.0,2.09,88.0,72.0,1.478,0.674
49373,0.0454545454545454,0,1,1,1.1666666666666663,3.5,4.04,89.0,82.0,2.582,0.581
38032,0.125,0,3,0,1.3253507498790518,71.66666666666667,5.45,95.0,84.0,2.948,1.133
65740,0.1,1,2,5,3.7142857142857135,13.0,5.45,95.0,84.0,2.948,1.133
45929,0.0625,1,1,0,0.0,3.0,1.44,56.0,54.0,1.38,0.94
64621,0.125,0,7,0,1.4866071428571428,36.75,5.11,94.0,85.0,2.16,1.378
25988,0.1,1,5,3,2.6979166666666665,52.0,3.33,93.0,73.0,2.241,1.162
6444,0.0416666666666666,1,0,6,3.5,0.0,4.23,98.0,86.0,2.358,1.628
50390,0.1,0,3,2,6.992690058479532,26.5,3.76,88.0,76.0,2.251,0.805
