Source,Target,Source_Score,Target_Score,weight
413533,68972,46.44971534592032,49.5956591040675,3.145943758147183
413533,79811,46.44971534592032,47.34178281324784,0.8920674673275215
413533,246790,46.44971534592032,47.65096230122856,1.2012469553082425
413535,27461,75.54384463294883,125.07590720883647,49.532062575887636
413535,44191,75.54384463294883,111.45198210513072,35.90813747218189
413535,56956,75.54384463294883,79.4028963110042,3.8590516780553656
413535,176063,75.54384463294883,111.98157184869456,36.437727215745724
413535,206632,75.54384463294883,146.16507460492872,70.62122997197989
413535,262968,75.54384463294883,71.46741504080164,-4.076429592147193
413535,266100,75.54384463294883,57.254993025889995,-18.288851607058838
413535,272449,75.54384463294883,48.9866690001273,-26.557175632821533
413535,276465,75.54384463294883,51.013389523225975,-24.53045510972286
413535,279407,75.54384463294883,73.65595184046906,-1.887892792479775
413535,282833,75.54384463294883,90.79585594849328,15.25201131554445
413535,310136,75.54384463294883,74.29521089376799,-1.2486337391808462
413535,323739,75.54384463294883,46.65187841234253,-28.8919662206063
413536,61121,53.17165329361205,47.0969252767915,-6.074728016820551
413536,220902,53.17165329361205,57.72198520143467,4.550331907822617
413536,258730,53.17165329361205,53.40140385336578,0.22975055975372527
413536,262997,53.17165329361205,54.04675047576575,0.875097182153695
413536,272434,53.17165329361205,64.95656935198805,11.784916058375998
413536,292564,53.17165329361205,47.36436900597752,-5.8072842876345305
413536,297899,53.17165329361205,48.712059904932985,-4.4595933886790675
413536,330360,53.17165329361205,55.13208124685668,1.9604279532446256
413536,331268,53.17165329361205,47.48052822164118,-5.691125071970873
413537,61524,48.00487476290405,48.70157775096278,0.6967029880587248
413537,187197,48.00487476290405,46.70912381978493,-1.295750943119124
413537,304049,48.00487476290405,49.49640797120208,1.49153320829803
413537,323219,48.00487476290405,47.664069622408434,-0.3408051404956183
413538,44191,59.61657481210765,111.45198210513072,51.835407293023074
413538,49144,59.61657481210765,115.04730030137318,55.430725489265534
413538,56956,59.61657481210765,79.4028963110042,19.786321498896548
413538,114495,59.61657481210765,53.48686030105419,-6.129714511053457
413538,124155,59.61657481210765,53.56610522940676,-6.050469582700892
413538,134341,59.61657481210765,64.32958022313214,4.71300541102449
413538,258730,59.61657481210765,53.40140385336578,-6.215170958741872
413538,262997,59.61657481210765,54.04675047576575,-5.569824336341902
413538,266092,59.61657481210765,60.03107530644533,0.41450049433768044
413538,272434,59.61657481210765,64.95656935198805,5.339994539880401
413538,276434,59.61657481210765,52.11982625954187,-7.4967485525657835
413538,276459,59.61657481210765,60.709508165286756,1.092933353179106
413538,295188,59.61657481210765,107.35585894990362,47.73928413779597
413538,306150,59.61657481210765,54.51230646036476,-5.104268351742888
413538,331258,59.61657481210765,63.99635224937925,4.379777437271599
413539,317707,44.2404593167926,47.72109629990452,3.480636983111914
413541,27428,47.04886891513342,48.896697552478976,1.8478286373455575
413541,69120,47.04886891513342,70.54389433893617,23.49502542380275
413541,309884,47.04886891513342,57.53875083663933,10.489881921505912
413542,143759,47.860869001005504,47.99002737358115,0.12915837257564533
413542,270449,47.860869001005504,46.3458892678268,-1.5149797331787056
413542,310190,47.860869001005504,56.38627017213693,8.525401171131428
413543,212472,51.20676001159086,59.89811869953086,8.691358687940003
413543,262958,51.20676001159086,50.14387110592286,-1.0628889056679967
413543,282803,51.20676001159086,60.13241218795883,8.925652176367969
413879,258694,45.50843779032248,62.4393251409352,16.93088735061272
413880,150222,48.36701793127457,54.40778931355221,6.04077138227764
413881,41378,46.50279103655004,54.267964553175744,7.765173516625701
413881,56956,46.50279103655004,79.4028963110042,32.900105274454155
413881,56960,46.50279103655004,54.12953375433937,7.626742717789327
413881,69018,46.50279103655004,61.68356129492198,15.180770258371936
413881,117619,46.50279103655004,49.68893972472169,3.1861486881716488
413881,163870,46.50279103655004,46.74162921879041,0.23883818224036446
413881,176055,46.50279103655004,52.15295108926224,5.650160052712195
413881,223932,46.50279103655004,51.11839288769982,4.615601851149776
413881,225344,46.50279103655004,50.16892095245577,3.666129915905728
413881,266069,46.50279103655004,46.95780487033882,0.4550138337887759
413881,292390,46.50279103655004,51.47337995609494,4.970588919544895
413882,68983,59.07215984079276,49.93400385294219,-9.138155987850567
413883,27913,47.268827759882235,46.80222088038922,-0.46660687949301405
413883,228930,47.268827759882235,67.98648426366994,20.7176565037877
413883,258731,47.268827759882235,78.5100393962849,31.24121163640266
413883,276406,47.268827759882235,47.84178349069996,0.5729557308177249
413884,49144,46.694077725977806,115.04730030137318,68.35322257539538
413884,292551,46.694077725977806,48.262793688050905,1.5687159620730995
413886,184929,52.81188278304085,54.53989840153852,1.7280156184976718
413886,272424,52.81188278304085,59.66492574177666,6.853042958735813
413886,307259,52.81188278304085,53.80252986838469,0.9906470853438378
413887,44191,71.2089972678205,111.45198210513072,40.24298483731023
413887,49144,71.2089972678205,115.04730030137318,43.83830303355269
413887,142057,71.2089972678205,50.279705378458395,-20.929291889362098
413887,164475,71.2089972678205,113.12014049144781,41.91114322362732
413887,176146,71.2089972678205,56.21638465309493,-14.992612614725566
413887,185090,71.2089972678205,60.53294997168609,-10.676047296134406
413887,211764,71.2089972678205,81.52941832721727,10.320421059396779
413887,235393,71.2089972678205,76.86123587205473,5.652238604234242
413887,266078,71.2089972678205,65.5120315711939,-5.696965696626592
413887,303322,71.2089972678205,97.41464761082409,26.205650343003597
413887,348868,71.2089972678205,78.97356197327635,7.764564705455854
413887,399297,71.2089972678205,70.05123798461703,-1.157759283203461
413888,27422,103.21783640209264,50.779220729747266,-52.43861567234538
413888,42807,103.21783640209264,62.765748584228525,-40.45208781786412
413888,92826,103.21783640209264,48.86815430838085,-54.34968209371179
413888,117606,103.21783640209264,51.97848567636178,-51.239350725730866
413888,157505,103.21783640209264,53.75241382845795,-49.4654225736347
413888,162549,103.21783640209264,51.95173525950698,-51.26610114258566
413888,190041,103.21783640209264,49.20037268621759,-54.01746371587505
413888,206616,103.21783640209264,49.72422657437324,-53.4936098277194
413888,212462,103.21783640209264,52.40225086712221,-50.81558553497043
413888,220895,103.21783640209264,53.47994029053863,-49.737896111554015
413888,225057,103.21783640209264,45.28103913503757,-57.93679726705508
413888,243095,103.21783640209264,55.13605216390367,-48.08178423818897
413888,262970,103.21783640209264,54.76648117962478,-48.45135522246786
413888,276425,103.21783640209264,65.59156143769029,-37.626274964402356
413888,298407,103.21783640209264,47.22504332455725,-55.992793077535396
413888,298742,103.21783640209264,75.48123603098688,-27.736600371105766
413888,312610,103.21783640209264,57.42663770336615,-45.7911986987265
413888,312618,103.21783640209264,58.348412665577136,-44.86942373651551
413889,206325,46.16175987603126,48.57710386285623,2.415343986824965
413889,222795,46.16175987603126,51.76866754263609,5.606907666604826
413889,243083,46.16175987603126,49.538785969274265,3.3770260932430034
413889,243098,46.16175987603126,46.39297561989455,0.23121574386328803
413889,276724,46.16175987603126,48.22185362445827,2.0600937484270077
413889,282803,46.16175987603126,60.13241218795883,13.970652311927566
413890,217746,55.66987039791429,47.86204479038325,-7.807825607531036
413891,99668,46.485087799132586,52.49197594315873,6.006888144026142
413891,164463,46.485087799132586,61.815672054031786,15.3305842548992
413891,212482,46.485087799132586,55.20240301838849,8.717315219255902
413891,228933,46.485087799132586,57.46669126814004,10.981603469007453
413891,243092,46.485087799132586,44.365792760649896,-2.11929503848269
413891,263030,46.485087799132586,72.99984220526174,26.514754406129157
413891,276384,46.485087799132586,44.46480045576204,-2.0202873433705477
413892,62757,52.05128866952306,44.827871354598685,-7.223417314924376
413892,92819,52.05128866952306,45.5592710567106,-6.492017612812461
413892,117421,52.05128866952306,46.10605296872869,-5.94523570079437
413892,117430,52.05128866952306,47.44366501212875,-4.6076236573943135
413892,162537,52.05128866952306,62.98033212558377,10.929043456060711
413892,163280,52.05128866952306,48.75190262286929,-3.2993860466537726
413892,168791,52.05128866952306,44.64295692608471,-7.408331743438353
413892,176129,52.05128866952306,63.3651500613036,11.313861391780542
413892,185056,52.05128866952306,46.1340106943079,-5.917277975215164
413892,258686,52.05128866952306,48.81835507096225,-3.2329335985608125
413892,334676,52.05128866952306,48.24238900861906,-3.808899660904004
413893,258696,54.30057207491303,50.36503778956758,-3.9355342853454474
413893,307259,54.30057207491303,53.80252986838469,-0.4980422065283392
413903,185056,45.805333303476935,46.1340106943079,0.32867739083096126
413903,212859,45.805333303476935,46.02743178491584,0.22209848143890554
413904,27461,47.645979817326285,125.07590720883647,77.42992739151018
413904,44191,47.645979817326285,111.45198210513072,63.80600228780444
413904,56956,47.645979817326285,79.4028963110042,31.756916493677913
413904,99668,47.645979817326285,52.49197594315873,4.845996125832443
413904,176063,47.645979817326285,111.98157184869456,64.33559203136826
413904,206632,47.645979817326285,146.16507460492872,98.51909478760243
413904,211751,47.645979817326285,61.02207108331273,13.376091265986446
413904,225357,47.645979817326285,50.74641402545965,3.1004342081333647
413904,226912,47.645979817326285,47.660555686481054,0.014575869154768384
413905,220898,46.63034992446275,50.39425190050559,3.7639019760428383
413905,235394,46.63034992446275,46.58139109595804,-0.04895882850470912
413905,235395,46.63034992446275,46.03076983094501,-0.5995800935177371
413905,261667,46.63034992446275,53.91866279093146,7.288312866468708
413905,276405,46.63034992446275,45.380905409044715,-1.249444515418034
413907,13863,55.2002868648191,50.48398073973355,-4.716306125085545
413907,163842,55.2002868648191,57.564481541557136,2.3641946767380375
413907,263030,55.2002868648191,72.99984220526174,17.799555340442645
413907,305563,55.2002868648191,51.849384561062585,-3.350902303756513
413907,307259,55.2002868648191,53.80252986838469,-1.3977569964344099
413908,6325,46.73938777480131,46.887263882743035,0.1478761079417268
413908,27888,46.73938777480131,53.337897759167575,6.598509984366267
413908,31227,46.73938777480131,45.9570877241907,-0.7823000506106084
413908,141900,46.73938777480131,55.031722132674474,8.292334357873166
413908,220890,46.73938777480131,45.45681589112659,-1.28257188367472
413908,258679,46.73938777480131,68.27436028799428,21.534972513192976
413908,272427,46.73938777480131,47.79893424309959,1.0595464682982794
413908,272441,46.73938777480131,50.35809623237036,3.618708457569049
413908,272449,46.73938777480131,48.9866690001273,2.2472812253259917
413908,292383,46.73938777480131,46.04716142076058,-0.6922263540407272
413908,305566,46.73938777480131,51.9263667471904,5.186978972389092
413908,328833,46.73938777480131,49.64437244895924,2.90498467415793
413909,150198,50.724563239145425,50.14110505063238,-0.5834581885130419
413909,228645,50.724563239145425,51.6875796955047,0.9630164563592771
413909,397839,50.724563239145425,54.76505882217173,4.040495583026306
413910,27422,58.47352957580821,50.779220729747266,-7.694308846060942
413910,162551,58.47352957580821,46.77324741216858,-11.700282163639628
413910,220895,58.47352957580821,53.47994029053863,-4.993589285269579
413910,276469,58.47352957580821,56.92966054245897,-1.5438690333492389
413910,298742,58.47352957580821,75.48123603098688,17.00770645517867
413910,310177,58.47352957580821,49.80489638045279,-8.668633195355419
413910,312618,58.47352957580821,58.348412665577136,-0.1251169102310712
413910,350494,58.47352957580821,45.416078881135455,-13.057450694672752
413911,31225,46.40235058666468,73.8610645176193,27.458713930954616
413911,73292,46.40235058666468,44.3663282721346,-2.0360223145300793
413911,168806,46.40235058666468,50.50587875944024,4.103528172775562
413911,263021,46.40235058666468,46.105536481461506,-0.2968141052031754
413912,6321,55.38951747951455,48.81927769560685,-6.570239783907702
413912,27908,55.38951747951455,54.642053611092756,-0.7474638684217965
413912,56954,55.38951747951455,47.19615482666159,-8.193362652852962
413912,103561,55.38951747951455,45.207500821345995,-10.182016658168557
413912,228646,55.38951747951455,51.27595593556204,-4.113561543952514
413912,262988,55.38951747951455,47.24404599498202,-8.145471484532536
413912,276433,55.38951747951455,52.42997609407342,-2.9595413854411348
413912,305556,55.38951747951455,53.44805092572915,-1.9414665537854034
413912,310190,55.38951747951455,56.38627017213693,0.9967526926223798
413912,318094,55.38951747951455,50.590317285841074,-4.799200193673478
413913,4897,50.05873625749846,62.94198213102326,12.8832458735248
413913,61526,50.05873625749846,50.321066569675196,0.2623303121767364
413913,68956,50.05873625749846,53.646382070196466,3.587645812698007
413913,266072,50.05873625749846,53.445921481986424,3.3871852244879648
413913,272442,50.05873625749846,46.192987539405756,-3.8657487180927035
413913,298750,50.05873625749846,66.56005271250523,16.501316455006766
413913,318092,50.05873625749846,49.401832833820556,-0.6569034236779032
413913,348868,50.05873625749846,78.97356197327635,28.914825715777887
413914,117429,46.55219972950331,55.73766587653743,9.18546614703412
413914,143721,46.55219972950331,48.03055388879286,1.4783541592895517
413914,164472,46.55219972950331,46.04207178788851,-0.5101279416147975
413914,205286,46.55219972950331,66.37827891815243,19.826079188649125
413914,212837,46.55219972950331,52.15278132214311,5.600581592639806
413915,27420,55.57443788574669,58.56207815038147,2.987640264634777
413915,27461,55.57443788574669,125.07590720883647,69.50146932308978
413915,44191,55.57443788574669,111.45198210513072,55.877544219384035
413915,56956,55.57443788574669,79.4028963110042,23.82845842525751
413915,92872,55.57443788574669,44.778647217657735,-10.795790668088955
413915,141918,55.57443788574669,77.670509657831,22.096071772084315
413915,176063,55.57443788574669,111.98157184869456,56.40713396294787
413915,190052,55.57443788574669,45.96006545409795,-9.61437243164874
413915,206632,55.57443788574669,146.16507460492872,90.59063671918203
413915,211751,55.57443788574669,61.02207108331273,5.4476331975660415
413915,225347,55.57443788574669,51.920746412817586,-3.653691472929104
413915,225357,55.57443788574669,50.74641402545965,-4.82802386028704
413915,246809,55.57443788574669,55.617638736798995,0.043200851052304756
413915,261655,55.57443788574669,48.395798864668215,-7.1786390210784745
413915,279411,55.57443788574669,60.68132466556768,5.106886779820989
413915,297884,55.57443788574669,63.42739409854571,7.852956212799022
413915,304050,55.57443788574669,47.5574163640865,-8.01702152166019
413915,310136,55.57443788574669,74.29521089376799,18.720773008021297
413915,323213,55.57443788574669,53.35251152440182,-2.2219263613448703
413916,212861,47.21981298598284,46.68207108714392,-0.5377418988389238
413916,270466,47.21981298598284,44.988108046727945,-2.2317049392548967
413916,295064,47.21981298598284,46.03211020665321,-1.1877027793296335
413916,297888,47.21981298598284,45.35972276925148,-1.8600902167313578
413918,49144,48.57895389403421,115.04730030137318,66.46834640733897
413918,164475,48.57895389403421,113.12014049144781,64.5411865974136
413918,295202,48.57895389403421,48.69588873281247,0.11693483877826338
413918,318083,48.57895389403421,64.3514793573851,15.772525463350895
413918,329574,48.57895389403421,93.04921097477732,44.47025708074312
413918,348394,48.57895389403421,68.64803834088377,20.069084446849565
413918,348868,48.57895389403421,78.97356197327635,30.39460807924214
413920,27428,57.52130212030429,48.896697552478976,-8.624604567825315
413920,27461,57.52130212030429,125.07590720883647,67.55460508853218
413920,56960,57.52130212030429,54.12953375433937,-3.3917683659649214
413920,61113,57.52130212030429,75.9894629115961,18.468160791291815
413920,103556,57.52130212030429,46.237305560352304,-11.283996559951987
413920,117369,57.52130212030429,45.62586741804754,-11.89543470225675
413920,142056,57.52130212030429,50.65592142034935,-6.86538069995494
413920,143759,57.52130212030429,47.99002737358115,-9.531274746723142
413920,164465,57.52130212030429,56.01812955652826,-1.5031725637760331
413920,176063,57.52130212030429,111.98157184869456,54.460269728390266
413920,206632,57.52130212030429,146.16507460492872,88.64377248462444
413920,212827,57.52130212030429,53.63337759864334,-3.887924521660949
413920,246785,57.52130212030429,65.60446151748131,8.08315939717702
413920,266100,57.52130212030429,57.254993025889995,-0.2663090944142965
413920,279407,57.52130212030429,73.65595184046906,16.134649720164767
413920,310136,57.52130212030429,74.29521089376799,16.773908773463695
413920,310173,57.52130212030429,50.1885515659886,-7.332750554315695
413920,335445,57.52130212030429,52.63592970123184,-4.8853724190724535
413921,56956,46.97297004981445,79.4028963110042,32.42992626118975
413921,69120,46.97297004981445,70.54389433893617,23.57092428912172
413921,187197,46.97297004981445,46.70912381978493,-0.2638462300295217
413921,397839,46.97297004981445,54.76505882217173,7.792088772357282
413931,258694,50.26723533557044,62.4393251409352,12.172089805364763
413931,262953,50.26723533557044,49.78588816486678,-0.48134717070365696
413931,306154,50.26723533557044,47.97466788867255,-2.292567446897891
413932,162537,44.29763638637696,62.98033212558377,18.682695739206814
413932,168764,44.29763638637696,63.14621052865443,18.84857414227747
413933,168764,54.30718019494273,63.14621052865443,8.839030333711698
413933,222772,54.30718019494273,49.4470687444659,-4.860111450476829
413933,276386,54.30718019494273,60.89952032666795,6.592340131725216
413933,279411,54.30718019494273,60.68132466556768,6.374144470624948
413933,312559,54.30718019494273,55.781668127796294,1.4744879328535632
413934,61124,52.044069833342384,68.51633499371566,16.472265160373276
413934,69120,52.044069833342384,70.54389433893617,18.499824505593786
413934,143747,52.044069833342384,45.282187386503516,-6.761882446838868
413934,211763,52.044069833342384,51.14573501965837,-0.8983348136840164
413934,309884,52.044069833342384,57.53875083663933,5.494681003296947
413935,212899,51.005413275493254,45.88702987632172,-5.118383399171535
413935,236032,51.005413275493254,57.52554409698046,6.520130821487207
413935,298415,51.005413275493254,64.01155017454947,13.006136899056216
413935,298739,51.005413275493254,49.20467112042861,-1.800742155064647
413936,49144,59.42121181969696,115.04730030137318,55.62608848167623
413936,188332,59.42121181969696,64.64008626215183,5.218874442454869
413936,215106,59.42121181969696,47.702792766354605,-11.718419053342352
413936,305558,59.42121181969696,50.593744700406255,-8.827467119290702
413936,318083,59.42121181969696,64.3514793573851,4.930267537688145
413937,15353,51.748472700817786,55.37905655355567,3.6305838527378853
413937,27461,51.748472700817786,125.07590720883647,73.32743450801868
413937,56956,51.748472700817786,79.4028963110042,27.654423610186413
413937,92859,51.748472700817786,47.57269560862399,-4.175777092193798
413937,99679,51.748472700817786,54.60457749745776,2.8561047966399755
413937,212895,51.748472700817786,48.96848303736807,-2.7799896634497188
413937,236039,51.748472700817786,48.92326124082492,-2.8252114599928646
413937,263060,51.748472700817786,47.000030795701555,-4.7484419051162305
413937,279411,51.748472700817786,60.68132466556768,8.932851964749894
413937,297884,51.748472700817786,63.42739409854571,11.678921397727926
413937,307229,51.748472700817786,51.89082163988359,0.1423489390658048
413937,318084,51.748472700817786,53.28999446399928,1.5415217631814926
413938,31225,58.51195646890449,73.8610645176193,15.349108048714804
413938,157508,58.51195646890449,49.59485318578471,-8.917103283119786
413938,163847,58.51195646890449,53.24676908653266,-5.265187382371835
413938,168806,58.51195646890449,50.50587875944024,-8.00607770946425
413938,246824,58.51195646890449,49.75033526763326,-8.761621201271232
413938,312565,58.51195646890449,54.10874287734521,-4.403213591559286
413938,328798,58.51195646890449,51.69598172629555,-6.815974742608944
413938,435659,58.51195646890449,52.77721949532746,-5.734736973577036
413939,117429,47.97155844536052,55.73766587653743,7.766107431176906
413939,205286,47.97155844536052,66.37827891815243,18.40672047279191
413939,217752,47.97155844536052,45.46167373137197,-2.509884713988555
413939,235393,47.97155844536052,76.86123587205473,28.889677426694213
413939,245542,47.97155844536052,59.24649982705812,11.274941381697602
413939,246821,47.97155844536052,44.70652726478054,-3.2650311805799817
413939,276466,47.97155844536052,102.04952647650228,54.07796803114176
413939,276477,47.97155844536052,57.13865591415962,9.1670974687991
413939,292383,47.97155844536052,46.04716142076058,-1.9243970245999407
413939,297895,47.97155844536052,64.70756356014024,16.736005114779722
413939,298754,47.97155844536052,67.31972813047372,19.3481696851132
413939,304400,47.97155844536052,79.1888780629886,31.217319617628085
413940,27888,46.25578466533353,53.337897759167575,7.082113093834046
413940,217754,46.25578466533353,46.46849142039596,0.21270675506242753
413940,241524,46.25578466533353,45.556634734478756,-0.6991499308547731
413940,243094,46.25578466533353,47.80070540357115,1.5449207382376215
413940,292561,46.25578466533353,46.86532812007278,0.6095434547392529
413941,27886,44.99709179907364,46.21639245606621,1.2193006569925728
413941,141922,44.99709179907364,45.67988944580036,0.6827976467267263
413941,312616,44.99709179907364,46.357232337443605,1.3601405383699685
413942,270420,49.24860980319849,48.28366960921178,-0.9649401939867133
413942,272443,49.24860980319849,55.73931668548931,6.490706882290816
413942,276397,49.24860980319849,53.95164611894314,4.703036315744647
413942,323216,49.24860980319849,50.81070145178935,1.562091648590858
413942,334127,49.24860980319849,69.787750922785,20.539141119586503
413942,397839,49.24860980319849,54.76505882217173,5.5164490189732405
414030,210800,33.41000723578226,34.92617278084879,1.516165545066528
414031,213063,34.76953950252886,34.25924853848003,-0.5102909640488278
414038,122446,33.91368421506283,34.490346611306876,0.5766623962440462
414038,163594,33.91368421506283,34.095986082636095,0.1823018675732655
414038,191092,33.91368421506283,34.27703345158693,0.3633492365241011
414040,140377,33.480793206711695,35.798819913035715,2.3180267063240194
414041,76073,34.793227527079324,35.408974380935746,0.6157468538564217
414041,111741,34.793227527079324,34.92655172531112,0.1333241982317972
414041,111770,34.793227527079324,35.28048157995828,0.48725405287895285
414041,295086,34.793227527079324,37.95229155570824,3.1590640286289187
414048,106143,33.64414923269019,34.73847360309164,1.094324370401452
414048,265064,33.64414923269019,36.0454278022825,2.401278569592307
414049,122446,33.736719287739255,34.490346611306876,0.7536273235676205
414049,187513,33.736719287739255,34.990097765628704,1.2533784778894486
414049,210796,33.736719287739255,34.25924853848003,0.5225292507407744
428778,428846,51.494452975510775,42.97283634064678,-8.521616634863996
428782,428838,36.64382068452981,36.63348714915008,-0.010333535379729142
428786,252415,35.638886503083256,38.60692614779656,2.9680396447133006
428789,428851,43.552400843885636,38.352479251970166,-5.199921591915469
428789,428858,43.552400843885636,44.87220726461399,1.319806420728355
428790,428858,36.3360056032044,44.87220726461399,8.536201661409592
428792,428862,36.41231764503209,36.289967549736595,-0.12235009529549501
428793,428853,37.259269477429285,37.149104947853075,-0.1101645295762097
